9070	0.145910	171023
9070	0.161958	11091
9070	0.183295	23054
9070	0.188010	284312
9070	0.140499	3169
9070	0.138835	2078
9070	0.140050	7404
9070	0.582403	5468
9070	0.167149	5929
6722	0.121417	1051
6722	0.116016	10973
6722	0.163495	9612
6722	0.117959	93649
6722	0.120363	153443
6722	0.124978	51008
6722	0.137453	7329
6722	0.140294	6258
6722	0.176249	8648
6722	0.123826	5914
6722	0.144950	1387
6722	0.158337	6256
6722	0.185384	9325
23369	0.118147	340719
9925	0.642150	5468
4783	0.116347	10538
4783	0.132211	4097
4783	0.203958	23764
4783	0.117390	1649
10103	0.156130	4793
4780	0.222241	9603
4780	0.114132	196
4780	0.132826	4097
4780	0.140765	5578
4780	0.135945	571
4780	0.204573	23764
4780	0.142850	8805
4780	0.188947	7975
4780	0.122467	5914
4780	0.143591	1387
4780	0.116073	4778
8092	0.141622	1387
8092	0.138534	2033
3551	0.160562	5970
3551	0.160771	5578
3551	0.162921	10987
3551	0.154591	3064
3551	0.177833	8202
3551	0.207688	4582
3551	0.580129	5468
3551	0.173705	5495
3551	0.163597	1387
3551	0.162733	3725
3551	0.175562	4793
51303	0.138202	5970
115950	0.180488	2516
10891	0.188070	3172
10891	0.177161	2908
10891	0.197946	7329
10891	0.185561	8856
10891	0.185289	2494
10891	0.185538	5465
10891	0.188128	9970
10891	0.621976	5468
10891	0.178129	2101
10891	0.202409	5970
10891	0.218830	6256
10891	0.176865	2104
9937	0.138801	8554
9935	0.158632	571
9935	0.171637	51201
9935	0.142606	4094
2917	0.150261	23426
5465	0.132099	10062
5465	0.165576	9612
5465	0.126927	6955
5465	0.154712	9611
5465	0.160417	6256
5465	0.143942	2033
5465	0.218694	7141
5465	0.139533	7329
5465	0.142374	6258
5465	0.119621	1018
5465	0.218967	2168
5465	0.178329	8648
5465	0.150961	3171
5465	0.170034	51102
5465	0.142973	29982
5465	0.169705	8204
5467	0.170895	8431
5467	0.146368	10048
5467	0.163004	9612
5467	0.143933	5629
5467	0.152140	9611
5467	0.216123	7141
5467	0.139803	6258
5467	0.141371	2033
5467	0.175758	8648
5467	0.211460	6257
5467	0.157846	6256
5469	0.154381	7421
5469	0.152252	6095
5469	0.162005	9970
5469	0.152189	7376
5469	0.159218	6955
5469	0.182274	547
5469	0.167302	81857
5469	0.158197	5914
5469	0.595853	5468
5469	0.179321	1387
5469	0.246322	6257
5469	0.192708	6256
5468	0.580789	871
5468	0.579545	8543
5468	0.599894	253980
5468	0.583167	5371
5468	0.586421	547
5468	0.609904	8431
5468	0.575643	10524
5468	0.599140	3832
5468	0.644450	23764
5468	0.572449	1956
5468	0.586900	6840
5468	0.578500	4734
5468	0.571924	7316
5468	0.583468	1387
5468	0.650470	6257
5468	0.596855	6256
5468	0.585377	10048
5468	0.655030	6857
5468	0.656901	8031
5468	0.640301	190
5468	0.575917	7874
5468	0.578839	5604
5468	0.593576	5495
5468	0.577747	81
5468	0.593715	2308
5468	0.582727	8805
5468	0.606143	8204
5468	0.597704	8202
5468	0.814574	247
5468	0.599677	3159
5468	0.616596	9314
5468	0.610664	221037
5468	0.571678	6421
5468	0.580642	5578
5468	0.670713	4488
