6794	2	0.975099	0.000000e+00
7329	2	0.128741	6.249940e-02
6198	2	0.155219	2.455400e-02
2064	2	0.141642	3.021190e-02
3480	2	0.154313	2.455400e-02
388677	1	0.130820	3.867870e-02
4841	1	0.129410	6.249940e-02
5054	1	0.157454	2.455400e-02
29122	1	0.182459	8.766900e-03
10382	1	0.146721	3.021190e-02
10513	1	0.137889	3.867870e-02
5268	1	0.150792	2.455400e-02
3953	1	0.114461	1.088986e-01
57787	1	0.145385	3.021190e-02
8503	1	0.124505	6.249940e-02
2885	1	0.120085	6.249940e-02
2888	1	0.140871	3.021190e-02
23017	1	0.362024	7.257000e-04
7965	1	0.127804	6.249940e-02
1586	1	1.000000	0.000000e+00
5650	1	0.187879	8.766900e-03
23221	1	0.165999	2.143920e-02
3643	1	0.131527	3.867870e-02
100996717	1	0.130820	3.867870e-02
3066	1	0.115370	1.088986e-01
57402	1	0.172987	1.606280e-02
5599	1	0.120740	6.249940e-02
11200	1	0.134652	3.867870e-02
23411	1	0.131932	3.867870e-02
6293	1	0.130873	3.867870e-02
1917	1	0.138741	3.867870e-02
5781	1	0.127985	6.249940e-02
23513	1	0.158031	2.455400e-02
1408	1	0.143105	3.021190e-02
5571	1	0.140625	3.021190e-02
3265	1	0.146696	3.021190e-02
51343	1	0.133467	3.867870e-02
7743	1	0.172634	1.606280e-02
9113	1	0.137327	3.867870e-02
22938	1	0.128003	6.249940e-02
2011	1	0.148505	3.021190e-02
57026	1	0.252112	1.829600e-03
6925	1	0.129676	6.249940e-02
126526	1	0.339737	1.088800e-03
56033	1	0.257445	1.829600e-03
56034	1	0.264494	1.676500e-03
22919	1	0.134855	3.867870e-02
6944	1	0.138981	3.867870e-02
166	1	0.128653	6.249940e-02
7867	1	0.149913	3.021190e-02
102724428	1	0.191255	5.422700e-03
7322	1	0.130544	3.867870e-02
7069	1	0.161678	2.143920e-02
7064	1	0.136883	3.867870e-02
5274	1	0.842053	0.000000e+00
7846	1	0.133967	3.867870e-02
3326	1	0.126364	6.249940e-02
5516	1	0.146125	3.021190e-02
92335	1	0.225390	3.036000e-03
79618	1	0.134047	3.867870e-02
55014	1	0.162446	2.143920e-02
57326	1	0.135021	3.867870e-02
1956	1	0.121398	6.249940e-02
514	1	0.244722	2.252200e-03
5563	1	0.950677	0.000000e+00
7020	1	0.129778	6.249940e-02
1036	1	0.523565	2.191000e-04
8660	1	0.135119	3.867870e-02
5728	1	0.140531	3.021190e-02
8412	1	0.135031	3.867870e-02
57594	1	0.135147	3.867870e-02
284252	1	0.140659	3.021190e-02
5747	1	0.124485	6.249940e-02
2118	1	0.159033	2.455400e-02
7507	1	0.149307	3.021190e-02
8789	1	0.165443	2.143920e-02
386682	1	0.129117	6.249940e-02
10007	1	0.137754	3.867870e-02
79142	1	0.204010	3.979700e-03
1073	1	0.140031	3.021190e-02
4338	1	0.178705	1.606280e-02
25803	1	0.179682	1.606280e-02
2353	1	0.130572	3.867870e-02
57162	1	0.124097	6.249940e-02
1539	1	0.174605	1.606280e-02
4485	1	0.213713	3.468300e-03
51531	1	0.163137	2.143920e-02
3717	1	0.130259	3.867870e-02
3716	1	0.130718	3.867870e-02
84456	1	0.131535	3.867870e-02
10541	1	0.143973	3.021190e-02
114790	1	0.261083	1.676500e-03
150094	1	0.191255	5.422700e-03
22869	1	0.165965	2.143920e-02
5336	1	0.130777	3.867870e-02
25843	1	0.134498	3.867870e-02
8555	1	0.179852	1.606280e-02
10891	1	0.134886	3.867870e-02
83878	1	0.128328	6.249940e-02
58529	1	0.140689	3.021190e-02
54187	1	0.145634	3.021190e-02
81628	1	0.132352	3.867870e-02
382	1	0.138918	3.867870e-02
384	1	0.362024	7.257000e-04
2735	1	0.138848	3.867870e-02
7205	1	0.128661	6.249940e-02
808	1	0.140679	3.021190e-02
801	1	0.140581	3.021190e-02
805	1	0.140679	3.021190e-02
10146	1	0.130483	3.867870e-02
3033	1	0.134400	3.867870e-02
5604	1	0.147457	3.021190e-02
6768	1	0.165682	2.143920e-02
229	1	0.160168	2.143920e-02
153443	1	0.266601	1.676500e-03
7957	1	0.139070	3.867870e-02
10	1	0.165706	2.143920e-02
207	1	0.136385	3.867870e-02
653121	1	0.131200	3.867870e-02
780	1	0.132196	3.867870e-02
